convert_id,open,high,low,close,last_updated,volume,time_open,time_close
2781,0.03873109730110509,0.06171396589907264,0.026387605792458944,0.055826887727041176,,379628.9948718161,2024-12-17T13:00:00.000Z,2024-12-17T13:59:59.999Z
2781,0.055826887727041176,0.054693272202467474,0.04228416697779586,0.04228416697779586,,26755.659974944043,2024-12-17T14:00:00.000Z,2024-12-17T14:59:59.999Z
2781,0.04228416697779586,0.04190295068529902,0.03545692360497364,0.036766509238917805,,20091.449740522272,2024-12-17T15:00:00.000Z,2024-12-17T15:59:59.999Z
2781,0.036766509238917805,0.041046577323204415,0.031371144615935403,0.031371144615935403,,16309.237806412095,2024-12-17T16:00:00.000Z,2024-12-17T16:59:59.999Z
2781,0.031371144615935403,0.03306274148181005,0.028439867940809296,0.03106423393885209,,13486.607767871603,2024-12-17T17:00:00.000Z,2024-12-17T17:59:59.999Z
2781,0.03106423393885209,0.034668570993606526,0.030182923162370274,0.03456335421366123,,16276.509092972701,2024-12-17T18:00:00.000Z,2024-12-17T18:59:59.999Z
2781,0.03456335421366123,0.03402263879295395,0.031571559357180035,0.03171650597816706,,11815.038532143362,2024-12-17T19:00:00.000Z,2024-12-17T19:59:59.999Z
2781,0.03171650597816706,0.03154243809048878,0.030476702053458433,0.030476702053458433,,2987.5514406445855,2024-12-17T20:00:00.000Z,2024-12-17T20:59:59.999Z
2781,0.030476702053458433,0.03030819456909245,0.028449871393365064,0.029589573933020585,,13497.592943531272,2024-12-17T21:00:00.000Z,2024-12-17T21:59:59.999Z
2781,0.029589573933020585,0.030732242575843075,0.02692426434628998,0.02807103063732037,,17300.01648546699,2024-12-17T22:00:00.000Z,2024-12-17T22:59:59.999Z
2781,0.02807103063732037,0.028742020861863744,0.028175156239520924,0.028742020861863744,,3585.6310301095527,2024-12-17T23:00:00.000Z,2024-12-17T23:59:59.999Z
2781,0.028742020861863744,0.02989717457271639,0.0272550591375518,0.0272550591375518,,12659.840612055377,2024-12-18T00:00:00.000Z,2024-12-18T00:59:59.999Z
2781,0.0272550591375518,0.02718544118607179,0.026595774307373792,0.026595774307373792,,3822.8107786186806,2024-12-18T01:00:00.000Z,2024-12-18T01:59:59.999Z
2781,0.026595774307373792,0.03165357734614554,0.027948876001205814,0.031468063492715415,,32294.70053186936,2024-12-18T02:00:00.000Z,2024-12-18T02:59:59.999Z
2781,0.031468063492715415,0.03271610884461977,0.031237913714137318,0.031237913714137318,,16908.748131444685,2024-12-18T03:00:00.000Z,2024-12-18T03:59:59.999Z
2781,0.031237913714137318,0.031631323564556106,0.029685702212594495,0.030794993545900814,,2639.4992604399567,2024-12-18T04:00:00.000Z,2024-12-18T04:59:59.999Z
2781,0.030794993545900814,0.029908851425219273,0.029875519344646124,0.029875519344646124,,301.0558292796395,2024-12-18T05:00:00.000Z,2024-12-18T05:59:59.999Z
2781,0.029875519344646124,0.029768650278440424,0.028356006992892355,0.028356006992892355,,4669.434905228396,2024-12-18T06:00:00.000Z,2024-12-18T06:59:59.999Z
2781,0.028356006992892355,0.0308409841490627,0.029522913920272884,0.0308409841490627,,4823.400228569189,2024-12-18T07:00:00.000Z,2024-12-18T07:59:59.999Z
2781,0.0308409841490627,0.03373188297958915,0.030925999862264124,0.03249287618687107,,19073.08890369863,2024-12-18T08:00:00.000Z,2024-12-18T08:59:59.999Z
2781,0.03249287618687107,0.03388570805702923,0.0327500237684676,0.03371972014044702,,14047.466070142467,2024-12-18T09:00:00.000Z,2024-12-18T09:59:59.999Z
2781,0.03371972014044702,0.03497476744930183,0.0338293814893958,0.03497476744930183,,9673.802253830841,2024-12-18T10:00:00.000Z,2024-12-18T10:59:59.999Z
2781,0.03497476744930183,0.0373068571455794,0.033880531871319564,0.033880531871319564,,34572.08162475229,2024-12-18T11:00:00.000Z,2024-12-18T11:59:59.999Z
2781,0.033880531871319564,0.034740181252354736,0.03343297341095292,0.034694345830660236,,4686.275512720774,2024-12-18T12:00:00.000Z,2024-12-18T12:59:59.999Z
2781,0.034694345830660236,0.033297727039336825,0.032008005250788354,0.032008005250788354,,13757.415305921433,2024-12-18T13:00:00.000Z,2024-12-18T13:59:59.999Z
2781,0.032008005250788354,0.03289060454633345,0.031444830986878065,0.03289060454633345,,6400.775331144186,2024-12-18T14:00:00.000Z,2024-12-18T14:59:59.999Z
2781,0.03289060454633345,0.03458891629851731,0.03291593619009688,0.03458891629851731,,18313.97911504428,2024-12-18T15:00:00.000Z,2024-12-18T15:59:59.999Z
2781,0.03458891629851731,0.03531552245696793,0.033188927100139966,0.03425876254288226,,13417.458853012975,2024-12-18T16:00:00.000Z,2024-12-18T16:59:59.999Z
2781,0.03425876254288226,0.036929931365737974,0.03375957428224439,0.036929931365737974,,12263.326539316058,2024-12-18T17:00:00.000Z,2024-12-18T17:59:59.999Z
2781,0.036929931365737974,0.03895503280485088,0.03718470870198025,0.03736708060796291,,12071.261482292764,2024-12-18T18:00:00.000Z,2024-12-18T18:59:59.999Z
2781,0.03736708060796291,0.039212952624316566,0.036564165378104335,0.036564165378104335,,12414.54029102528,2024-12-18T19:00:00.000Z,2024-12-18T19:59:59.999Z
2781,0.036564165378104335,0.03732442069158669,0.035338540041638944,0.03550373244585507,,13321.86440760032,2024-12-18T20:00:00.000Z,2024-12-18T20:59:59.999Z
2781,0.03550373244585507,0.03741003466379774,0.03532331256907204,0.03741003466379774,,2906.575784991766,2024-12-18T21:00:00.000Z,2024-12-18T21:59:59.999Z
2781,0.03741003466379774,0.037650776269837344,0.03596581851040294,0.037650776269837344,,1848.9717643519773,2024-12-18T22:00:00.000Z,2024-12-18T22:59:59.999Z
2781,0.037650776269837344,0.038054915487052234,0.035688569376724315,0.035688569376724315,,9128.71006338527,2024-12-18T23:00:00.000Z,2024-12-18T23:59:59.999Z
2781,0.035688569376724315,0.03675930102509486,0.03338667972107777,0.03338667972107777,,15874.658800176421,2024-12-19T00:00:00.000Z,2024-12-19T00:59:59.999Z
2781,0.03338667972107777,0.03386897998098612,0.03240624786154937,0.03386897998098612,,9926.782388766354,2024-12-19T01:00:00.000Z,2024-12-19T01:59:59.999Z
2781,0.03386897998098612,0.03400835559764537,0.03134833230203268,0.03400835559764537,,20941.931916985002,2024-12-19T02:00:00.000Z,2024-12-19T02:59:59.999Z
2781,0.03400835559764537,0.03328734928389028,0.033168407054083936,0.033168407054083936,,1135.86266904047,2024-12-19T03:00:00.000Z,2024-12-19T03:59:59.999Z
2781,0.033168407054083936,0.03310847095325502,0.03143326306093875,0.03143326306093875,,12376.069101539446,2024-12-19T04:00:00.000Z,2024-12-19T04:59:59.999Z
2781,0.03143326306093875,0.03284814832274838,0.030918508116664887,0.03284814832274838,,11762.343133734465,2024-12-19T05:00:00.000Z,2024-12-19T05:59:59.999Z
2781,0.03284814832274838,0.03297288720418581,0.03160142423217555,0.03297288720418581,,1905.3844655862551,2024-12-19T06:00:00.000Z,2024-12-19T06:59:59.999Z
2781,0.03297288720418581,0.034482681044484785,0.03300480683878627,0.034482681044484785,,10581.386670495041,2024-12-19T07:00:00.000Z,2024-12-19T07:59:59.999Z
2781,0.034482681044484785,0.03311662419413838,0.03264315001880832,0.03264315001880832,,4501.179970548618,2024-12-19T08:00:00.000Z,2024-12-19T08:59:59.999Z
2781,0.03264315001880832,0.03259060869605675,0.031937381063771725,0.031937381063771725,,2978.562285745513,2024-12-19T09:00:00.000Z,2024-12-19T09:59:59.999Z
2781,0.031937381063771725,0.03189537060607129,0.031592521403731665,0.031592521403731665,,3068.5344925795057,2024-12-19T10:00:00.000Z,2024-12-19T10:59:59.999Z
2781,0.031592521403731665,0.0313234154977887,0.031019635199400385,0.031019635199400385,,2458.972737114901,2024-12-19T11:00:00.000Z,2024-12-19T11:59:59.999Z
2781,0.031019635199400385,0.032290852899333304,0.030447899636546767,0.030447899636546767,,6501.086265663476,2024-12-19T12:00:00.000Z,2024-12-19T12:59:59.999Z
2781,0.030447899636546767,0.030355766694144647,0.0292450899505946,0.0292450899505946,,2720.748397536397,2024-12-19T13:00:00.000Z,2024-12-19T13:59:59.999Z
2781,0.0292450899505946,0.030422354949258355,0.030422354949258355,0.030422354949258355,,128.86335580977246,2024-12-19T14:00:00.000Z,2024-12-19T14:59:59.999Z
2781,0.030422354949258355,0.03097710422400874,0.03048810040106549,0.03097710422400874,,1490.8431855997824,2024-12-19T15:00:00.000Z,2024-12-19T15:59:59.999Z
2781,0.03097710422400874,0.03151193675626009,0.031221831783808704,0.03151193675626009,,1772.599419410487,2024-12-19T16:00:00.000Z,2024-12-19T16:59:59.999Z
2781,0.03151193675626009,0.030305469217262564,0.030169889877463343,0.030169889877463343,,931.4652010975981,2024-12-19T17:00:00.000Z,2024-12-19T17:59:59.999Z
2781,0.030169889877463343,0.02962093319934875,0.02849650391427926,0.02849650391427926,,2651.6222630519655,2024-12-19T18:00:00.000Z,2024-12-19T18:59:59.999Z
2781,0.02849650391427926,0.028358330561190394,0.027476333817346026,0.027476333817346026,,1337.939049206282,2024-12-19T19:00:00.000Z,2024-12-19T19:59:59.999Z
2781,0.027476333817346026,0.028211588344290578,0.026934253085287324,0.028211588344290578,,1465.053308810197,2024-12-19T20:00:00.000Z,2024-12-19T20:59:59.999Z
2781,0.028211588344290578,0.02891283637681547,0.028307408081145933,0.02891283637681547,,1576.48838791881,2024-12-19T21:00:00.000Z,2024-12-19T21:59:59.999Z
2781,0.02891283637681547,0.02932063240477731,0.029180259993350673,0.02932063240477731,,200.14047852166212,2024-12-19T22:00:00.000Z,2024-12-19T22:59:59.999Z
2781,0.02932063240477731,0.029656210773073108,0.029511808921845142,0.029656210773073108,,338.0070941500701,2024-12-20T00:00:00.000Z,2024-12-20T00:59:59.999Z
2781,0.029656210773073108,0.028484692102153555,0.02822598966951322,0.02822598966951322,,379.4547787009492,2024-12-20T01:00:00.000Z,2024-12-20T01:59:59.999Z
2781,0.02822598966951322,0.029811703684230844,0.029355397957778903,0.029811703684230844,,1089.1680946004499,2024-12-20T02:00:00.000Z,2024-12-20T02:59:59.999Z
2781,0.029811703684230844,0.028716050648080492,0.028543657567494263,0.028543657567494263,,755.4699664220822,2024-12-20T03:00:00.000Z,2024-12-20T03:59:59.999Z
2781,0.028543657567494263,0.028504204690691044,0.02826445006791708,0.02826445006791708,,618.7898276526606,2024-12-20T04:00:00.000Z,2024-12-20T04:59:59.999Z
2781,0.02826445006791708,0.028115249016910863,0.027590592773862506,0.027590592773862506,,1478.1874645390608,2024-12-20T05:00:00.000Z,2024-12-20T05:59:59.999Z
2781,0.027590592773862506,0.028735224574144423,0.027592436316401448,0.027592436316401448,,237.82984124098087,2024-12-20T06:00:00.000Z,2024-12-20T06:59:59.999Z
2781,0.027592436316401448,0.027420995377217924,0.0271518028500119,0.0271518028500119,,667.3593781870463,2024-12-20T07:00:00.000Z,2024-12-20T07:59:59.999Z
2781,0.0271518028500119,0.026926712205262656,0.025422505747031986,0.025422505747031986,,2541.391460593762,2024-12-20T08:00:00.000Z,2024-12-20T08:59:59.999Z
2781,0.025422505747031986,0.025022095778134624,0.024537565484379423,0.024537565484379423,,796.1403521470043,2024-12-20T09:00:00.000Z,2024-12-20T09:59:59.999Z
2781,0.024537565484379423,0.024745547637376162,0.023753878008843415,0.024745547637376162,,1212.124095207463,2024-12-20T10:00:00.000Z,2024-12-20T10:59:59.999Z
2781,0.024745547637376162,0.02364247091475734,0.02291505931690112,0.02291505931690112,,925.1135663337741,2024-12-20T11:00:00.000Z,2024-12-20T11:59:59.999Z
2781,0.02291505931690112,0.024766046432325585,0.02371177360191391,0.024766046432325585,,2393.7458438370086,2024-12-20T12:00:00.000Z,2024-12-20T12:59:59.999Z
2781,0.024766046432325585,0.02629312382490489,0.024905413815552415,0.02629312382490489,,2771.0384633564663,2024-12-20T13:00:00.000Z,2024-12-20T13:59:59.999Z
2781,0.02629312382490489,0.025270686939739512,0.025270686939739512,0.025270686939739512,,255.60255621910275,2024-12-20T14:00:00.000Z,2024-12-20T14:59:59.999Z
2781,0.025270686939739512,0.027108756477438916,0.026270901349943965,0.027108756477438916,,1334.811010257642,2024-12-20T15:00:00.000Z,2024-12-20T15:59:59.999Z
2781,0.027108756477438916,0.026031236611238587,0.025972820098282893,0.025972820098282893,,370.56964740611943,2024-12-20T16:00:00.000Z,2024-12-20T16:59:59.999Z
2781,0.025972820098282893,0.02746649618568897,0.025623940178294453,0.02746649618568897,,9611.770214925573,2024-12-20T17:00:00.000Z,2024-12-20T17:59:59.999Z
2781,0.02746649618568897,0.02783887330635809,0.027554542937056954,0.02783887330635809,,836.3387226370598,2024-12-20T19:00:00.000Z,2024-12-20T19:59:59.999Z
2781,0.02783887330635809,0.026781696558552275,0.026781696558552275,0.026781696558552275,,85.31530601977008,2024-12-20T21:00:00.000Z,2024-12-20T21:59:59.999Z
2781,0.026781696558552275,0.028498235937744882,0.02793846273580208,0.028498235937744882,,1181.500719203898,2024-12-20T23:00:00.000Z,2024-12-20T23:59:59.999Z
2781,0.028498235937744882,0.0284754695759013,0.028430783662362614,0.0284754695759013,,163.59161667273932,2024-12-21T00:00:00.000Z,2024-12-21T00:59:59.999Z
2781,0.0284754695759013,0.031834632551754206,0.028530010683787077,0.030151065165856212,,13713.549983544654,2024-12-21T01:00:00.000Z,2024-12-21T01:59:59.999Z
2781,0.030151065165856212,0.030118036186848707,0.029773948830495996,0.029773948830495996,,973.0574175153472,2024-12-21T02:00:00.000Z,2024-12-21T02:59:59.999Z
2781,0.029773948830495996,0.029665078423965364,0.02935168769600789,0.02935168769600789,,864.7997832801415,2024-12-21T03:00:00.000Z,2024-12-21T03:59:59.999Z
2781,0.02935168769600789,0.03183377668029616,0.030538562313514976,0.030559535386030824,,5979.120360634445,2024-12-21T05:00:00.000Z,2024-12-21T05:59:59.999Z
2781,0.030559535386030824,0.032241696980145035,0.031796287223060576,0.032241696980145035,,3504.5887454793433,2024-12-21T06:00:00.000Z,2024-12-21T06:59:59.999Z
2781,0.032241696980145035,0.03095723010755971,0.030859151239255138,0.030859151239255138,,1096.6968767358685,2024-12-21T07:00:00.000Z,2024-12-21T07:59:59.999Z
2781,0.030859151239255138,0.030841649889279583,0.030337069063622234,0.030337069063622234,,3626.465363367542,2024-12-21T08:00:00.000Z,2024-12-21T08:59:59.999Z
2781,0.030337069063622234,0.030292995082227808,0.030130300532956178,0.030130300532956178,,1432.1603316038356,2024-12-21T09:00:00.000Z,2024-12-21T09:59:59.999Z
2781,0.030130300532956178,0.029978047062392328,0.029890082671609242,0.029890082671609242,,616.2052323417636,2024-12-21T10:00:00.000Z,2024-12-21T10:59:59.999Z
2781,0.029890082671609242,0.02971696563680487,0.02971696563680487,0.02971696563680487,,122.4004617854105,2024-12-21T12:00:00.000Z,2024-12-21T12:59:59.999Z
2781,0.02971696563680487,0.02963370600511158,0.029383569162972453,0.029383569162972453,,158.64975940739967,2024-12-21T13:00:00.000Z,2024-12-21T13:59:59.999Z
2781,0.029383569162972453,0.029075996615151947,0.0288558093161751,0.0288558093161751,,726.6452244510069,2024-12-21T14:00:00.000Z,2024-12-21T14:59:59.999Z
2781,0.0288558093161751,0.030343805503230348,0.030017551230907727,0.030343805503230348,,806.9432627964575,2024-12-21T15:00:00.000Z,2024-12-21T15:59:59.999Z
2781,0.030343805503230348,0.0314351396843335,0.0299633377609531,0.0299633377609531,,3923.8385449903067,2024-12-21T16:00:00.000Z,2024-12-21T16:59:59.999Z
2781,0.0299633377609531,0.029919653128659268,0.029809337883883638,0.029809337883883638,,384.2598579875278,2024-12-21T17:00:00.000Z,2024-12-21T17:59:59.999Z
2781,0.029809337883883638,0.029699591003793428,0.02948662700936982,0.02948662700936982,,553.9034097761464,2024-12-21T18:00:00.000Z,2024-12-21T18:59:59.999Z
2781,0.02948662700936982,0.028625541057618914,0.028625541057618914,0.028625541057618914,,251.15446572354537,2024-12-21T22:00:00.000Z,2024-12-21T22:59:59.999Z
2781,0.028625541057618914,0.028475069008615118,0.02826204318120067,0.02826204318120067,,534.8984030710462,2024-12-21T23:00:00.000Z,2024-12-21T23:59:59.999Z
